,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
258,2020-09-29 00:00:00,38,11,3,-,-,-,-,-,-,10,-,1,2,-,-,2,-,-,9
259,2020-09-30 00:00:00,113,51,5,2,4,3,2,1,-,26,-,-,5,3,-,6,-,-,5
260,2020-10-01 00:00:00,77,30,6,1,3,0,0,0,0,21,0,1,3,0,1,5,0,0,6
261,2020-10-02 00:00:00,63,11,18,0,4,0,0,0,0,19,0,0,1,0,0,4,0,0,6
262,2020-10-03 00:00:00,75,26,8,0,7,0,2,0,0,10,0,1,1,1,3,2,0,0,14
263,2020-10-04 00:00:00,64,16,5,2,6,1,2,1,0,16,0,2,0,0,0,4,0,0,9
264,2020-10-05 00:00:00,73,19,5,1,5,0,1,4,1,27,0,1,2,3,0,1,1,0,2
265,2020-10-06 00:00:00,75,15,3,0,4,0,3,1,0,35,0,0,0,9,0,0,0,0,5
266,2020-10-07 00:00:00,114,33,2,1,6,0,2,1,1,53,0,0,0,8,0,0,0,0,7
267,2020-10-08 00:00:00,69,20,5,0,5,0,7,0,0,24,0,1,0,0,0,1,3,0,3
268,2020-10-09 00:00:00,54,22,5,1,0,0,5,0,0,12,0,1,0,0,1,0,1,0,6
269,2020-10-10 00:00:00,72,25,3,1,8,0,1,0,0,24,0,0,3,0,2,0,0,0,5
270,2020-10-11 00:00:00,58,23,3,1,1,0,2,1,0,21,2,0,1,0,0,0,0,0,3
271,2020-10-12 00:00:00,98,31,4,0,3,1,13,0,0,30,1,0,2,2,0,1,1,0,9
272,2020-10-13 00:00:00,91,20,1,1,0,2,10,0,0,38,4,1,2,1,0,1,0,0,10
273,2020-10-14 00:00:00,84,23,2,0,8,0,4,1,0,31,0,0,1,0,0,0,0,0,14
274,2020-10-15 00:00:00,110,25,55,0,11,0,1,0,0,8,1,1,0,1,0,1,0,0,6
275,2020-10-16 00:00:00,47,18,0,0,4,0,2,0,0,17,0,0,1,2,0,0,0,0,3
276,2020-10-17 00:00:00,73,18,6,1,2,1,0,0,0,32,3,0,2,0,1,0,2,0,5
277,2020-10-18 00:00:00,91,20,4,0,1,0,1,0,0,50,2,0,0,0,0,0,0,0,13
278,2020-10-19 00:00:00,76,14,15,0,5,2,2,0,0,18,1,1,2,1,0,2,1,0,12
279,2020-10-20 00:00:00,58,11,2,0,3,0,1,0,0,28,3,2,2,0,0,2,1,0,3
280,2020-10-21 00:00:00,89,17,10,0,6,1,4,1,0,24,2,1,0,0,1,2,0,0,20
281,2020-10-22 00:00:00,121,18,5,2,4,0,0,0,0,67,2,0,11,2,0,1,0,0,9
282,2020-10-23 00:00:00,155,20,0,5,5,6,0,0,0,103,1,0,4,2,1,0,0,0,8
283,2020-10-24 00:00:00,77,22,0,0,2,0,5,0,0,35,0,0,5,0,2,0,0,0,6
284,2020-10-25 00:00:00,61,17,1,1,0,0,1,1,0,27,0,0,2,0,0,0,2,0,9
285,2020-10-26 00:00:00,119,20,0,0,3,0,1,1,1,67,0,2,1,0,0,3,3,0,17
286,2020-10-27 00:00:00,88,24,1,0,2,0,5,0,0,35,6,1,1,0,3,0,5,0,5
287,2020-10-28 00:00:00,103,25,0,2,10,0,7,0,0,31,14,0,1,3,0,5,3,0,2
288,2020-10-29 00:00:00,125,36,0,3,5,2,0,2,0,58,7,0,1,1,0,1,0,0,9
289,2020-10-30 00:00:00,113,47,0,10,3,0,0,2,0,32,6,2,3,2,1,0,1,0,4
290,2020-10-31 00:00:00,127,52,2,9,3,0,0,0,3,27,0,0,5,0,0,0,1,0,25
291,2020-11-01 00:00:00,124,45,0,2,4,3,0,0,0,38,3,1,9,0,3,0,2,0,14
292,2020-11-02 00:00:00,97,25,0,3,2,0,0,1,0,41,1,2,11,0,2,1,1,0,7
293,2020-11-03 00:00:00,75,22,1,0,1,2,0,0,0,27,1,1,7,0,0,0,1,0,12
294,2020-11-04 00:00:00,117,42,1,2,4,0,1,1,0,43,0,0,10,0,0,2,0,1,10
295,2020-11-05 00:00:00,125,50,4,2,5,0,0,0,0,27,1,2,23,0,0,0,5,0,6
296,2020-11-06 00:00:00,145,40,0,0,0,0,0,0,0,47,7,0,25,1,0,1,13,0,11
297,2020-11-07 00:00:00,89,37,2,1,1,0,1,0,0,21,4,0,9,0,0,0,5,0,8
298,2020-11-08 00:00:00,143,54,0,7,3,2,1,1,0,25,9,2,9,0,4,2,10,0,14
299,2020-11-09 00:00:00,126,46,2,6,2,1,0,0,0,22,11,4,10,4,2,1,4,0,11
300,2020-11-10 00:00:00,100,35,1,1,3,5,0,0,0,33,3,2,4,0,2,1,2,0,8
301,2020-11-11 00:00:00,145,45,3,0,1,4,1,0,0,53,9,2,7,1,1,0,11,0,7
302,2020-11-12 00:00:00,143,53,2,3,2,6,2,1,0,35,6,1,9,0,8,1,4,1,9
303,2020-11-13 00:00:00,191,74,0,1,4,5,0,0,1,47,23,1,8,0,9,0,3,1,14
304,2020-11-14 00:00:00,205,69,4,0,1,8,2,0,1,49,18,0,11,4,13,0,4,0,21
305,2020-11-15 00:00:00,208,85,0,1,2,9,0,0,0,45,19,8,5,2,9,2,3,0,18
306,2020-11-16 00:00:00,222,80,0,0,10,4,3,0,1,42,20,3,6,1,10,14,4,1,23
307,2020-11-17 00:00:00,230,90,0,3,13,18,1,0,1,52,13,0,9,0,16,3,3,0,8
308,2020-11-18 00:00:00,285,92,5,2,12,9,1,3,0,87,5,0,7,0,15,16,9,0,22
309,2020-11-19 00:00:00,325,109,5,2,12,8,1,0,0,64,20,4,13,2,28,8,28,0,21
310,2020-11-20 00:00:00,348,132,2,1,30,4,0,0,0,73,24,2,15,13,14,10,18,2,8
311,2020-11-21 00:00:00,386,156,7,1,22,7,1,1,0,93,15,1,21,14,19,8,11,0,9
312,2020-11-22 00:00:00,330,121,1,1,27,8,0,1,0,75,13,0,13,12,13,6,19,0,20
313,2020-11-23 00:00:00,271,112,5,2,23,1,3,1,1,76,12,0,9,9,5,4,2,1,5
314,2020-11-24 00:00:00,349,133,6,3,17,3,0,2,2,81,46,3,8,15,7,9,3,1,10
315,2020-11-25 00:00:00,382,142,18,5,40,14,4,3,0,82,13,3,18,8,8,3,11,3,7
316,2020-11-26 00:00:00,581,212,22,1,18,14,1,7,4,183,8,8,16,16,9,2,45,3,12
317,2020-11-27 00:00:00,555,204,24,0,25,13,5,7,3,117,9,20,31,24,11,3,39,3,17
318,2020-11-28 00:00:00,503,178,28,1,25,16,13,3,0,125,33,24,17,9,7,5,14,2,3
319,2020-11-29 00:00:00,450,158,22,3,21,8,6,0,3,94,19,22,13,17,20,11,15,1,17
320,2020-11-30 00:00:00,438,159,52,4,34,13,5,3,1,77,8,22,5,16,4,4,20,1,10
321,2020-12-01 00:00:00,451,155,31,11,16,22,10,3,2,96,9,32,16,9,2,11,11,1,14
322,2020-12-02 00:00:00,511,193,32,4,23,10,5,10,7,144,12,16,8,26,1,5,7,2,6
323,2020-12-03 00:00:00,540,262,15,3,22,3,7,2,4,141,8,10,14,9,2,11,13,1,13
324,2020-12-04 00:00:00,628,295,31,6,17,1,21,5,0,160,3,5,23,14,3,9,16,2,17
325,2020-12-05 00:00:00,577,235,29,7,19,6,10,1,4,157,9,18,10,17,4,17,27,1,6
326,2020-12-06 00:00:00,631,254,34,3,42,5,3,3,3,184,12,14,15,12,8,11,16,0,12
327,2020-12-07 00:00:00,615,244,35,5,40,5,2,38,0,156,9,11,10,22,3,9,16,0,10
328,2020-12-08 00:00:00,587,211,26,4,25,11,11,61,1,157,8,10,15,13,7,5,13,2,7
329,2020-12-09 00:00:00,670,262,19,2,46,9,10,14,1,219,5,23,4,12,2,4,29,0,9
330,2020-12-10 00:00:00,679,249,31,3,37,5,9,16,1,215,15,12,20,8,5,8,16,13,16
331,2020-12-11 00:00:00,689,252,26,6,37,3,10,47,0,229,11,20,10,7,4,3,12,5,7
332,2020-12-12 00:00:00,950,362,59,35,42,9,18,23,1,272,36,21,10,6,8,19,17,0,12
333,2020-12-13 00:00:00,1030,399,57,28,62,15,13,8,0,331,18,15,10,9,6,18,24,3,14
334,2020-12-14 00:00:00,718,219,21,16,36,22,2,5,3,226,14,21,55,8,1,16,28,8,17
335,2020-12-15 00:00:00,879,251,41,19,55,5,32,48,1,288,13,25,37,15,1,15,16,9,8
336,2020-12-16 00:00:00,1078,378,41,27,67,2,15,6,0,329,8,23,35,75,4,28,19,15,6
337,2020-12-17 00:00:00,1013,422,44,21,80,10,11,10,0,291,9,19,19,19,0,9,30,12,7
338,2020-12-18 00:00:00,1064,398,39,20,65,4,5,31,0,303,18,31,18,16,5,31,44,27,9
339,2020-12-19 00:00:00,1045,380,39,20,46,9,5,9,0,274,27,103,24,15,5,29,32,24,4
340,2020-12-20 00:00:00,1096,472,33,25,62,14,3,6,1,249,55,14,20,29,4,25,51,24,9
341,2020-12-21 00:00:00,924,327,20,21,88,13,3,17,0,244,25,33,16,13,9,48,15,23,9
342,2020-12-22 00:00:00,866,316,26,39,45,26,9,6,1,204,23,31,17,4,5,59,18,19,18
343,2020-12-23 00:00:00,1090,375,32,24,49,36,35,18,1,309,13,58,11,21,12,25,29,33,9
344,2020-12-24 00:00:00,985,319,44,26,53,15,11,9,2,285,21,47,31,12,2,50,21,26,11
345,2020-12-25 00:00:00,1240,552,22,23,55,36,13,12,1,263,14,42,80,14,5,67,15,20,6
346,2020-12-26 00:00:00,1131,465,27,13,55,28,11,8,1,255,36,38,61,37,6,34,22,24,10
347,2020-12-27 00:00:00,970,362,40,21,61,17,8,1,6,241,23,24,58,8,5,34,44,7,10
348,2020-12-28 00:00:00,806,299,34,24,46,12,3,2,2,193,27,31,35,1,7,46,25,11,8
349,2020-12-29 00:00:00,1043,520,17,29,32,15,30,4,4,256,21,22,27,8,4,28,16,5,5
350,2020-12-30 00:00:00,1050,387,39,51,48,9,19,16,2,277,17,45,27,32,1,23,36,10,11
351,2020-12-31 00:00:00,967,366,74,33,59,8,7,35,0,225,36,22,18,12,5,23,22,9,13
352,2021-01-01 00:00:00,1027,357,57,43,65,17,11,43,1,284,30,22,15,8,6,24,35,5,4
353,2021-01-02 00:00:00,820,250,26,29,71,13,4,17,3,227,31,36,7,11,11,20,37,13,14
354,2021-01-03 00:00:00,657,198,19,22,48,26,8,7,1,204,33,27,9,5,12,14,12,4,8
355,2021-01-04 00:00:00,1020,329,37,29,103,74,6,5,0,268,28,23,23,13,3,25,33,10,11
356,2021-01-05 00:00:00,714,199,15,32,49,23,8,4,0,230,27,32,18,5,4,24,21,8,15
357,2021-01-06 00:00:00,838,263,38,21,38,30,9,2,1,284,16,21,24,22,1,28,29,5,6
358,2021-01-07 00:00:00,869,297,23,10,41,28,9,9,3,303,30,14,20,2,1,36,20,9,14
359,2021-01-08 00:00:00,674,191,24,18,30,21,8,10,0,258,11,10,21,8,0,30,22,6,6
360,2021-01-09 00:00:00,641,188,17,13,49,6,5,8,0,211,6,30,27,14,5,21,26,5,10
361,2021-01-10 00:00:00,657,187,34,27,33,21,4,34,0,192,20,9,30,6,4,19,19,4,14
362,2021-01-11 00:00:00,451,141,19,11,22,24,1,14,0,147,11,10,11,7,3,4,13,2,11
363,2021-01-12 00:00:00,537,167,21,18,21,7,7,7,1,175,7,16,3,12,2,8,55,2,8
364,2021-01-13 00:00:00,561,152,35,13,22,4,9,11,0,201,21,11,5,8,0,23,42,1,3
365,2021-01-14 00:00:00,524,134,40,11,25,31,3,10,2,171,11,18,12,3,6,18,16,2,11
366,2021-01-15 00:00:00,512,127,47,11,24,6,3,6,4,186,13,9,6,6,13,23,22,1,5
367,2021-01-16 00:00:00,580,156,61,23,33,6,5,8,1,168,23,6,8,17,13,20,20,4,8
368,2021-01-17 00:00:00,520,145,34,15,35,15,3,18,1,175,4,7,7,5,15,15,18,0,8
369,2021-01-18 00:00:00,389,132,10,13,13,11,2,6,2,105,16,9,11,3,4,18,22,2,10
370,2021-01-19 00:00:00,386,101,17,16,19,8,7,8,3,139,17,5,8,3,6,9,11,1,8
371,2021-01-20 00:00:00,404,143,13,12,16,11,1,3,0,139,11,3,8,2,9,7,19,6,1
372,2021-01-21 00:00:00,400,125,19,7,23,6,0,3,1,138,8,7,10,5,14,8,16,5,5
373,2021-01-22 00:00:00,346,115,23,6,9,2,1,3,0,116,9,1,7,0,7,15,21,2,9
374,2021-01-23 00:00:00,431,127,33,22,12,7,1,2,1,117,6,4,17,7,10,18,32,3,12
375,2021-01-24 00:00:00,392,133,20,12,25,17,0,2,11,99,11,12,9,4,1,8,17,2,9
376,2021-01-25 00:00:00,437,101,20,15,14,16,125,2,2,77,4,8,13,0,3,15,11,0,11
377,2021-01-26 00:00:00,349,104,27,13,18,12,4,0,2,77,43,7,6,1,9,8,12,0,6
378,2021-01-27 00:00:00,559,129,32,6,20,112,1,6,4,150,18,8,4,13,12,11,21,0,12
379,2021-01-28 00:00:00,497,105,54,11,41,44,4,6,1,118,6,25,4,1,8,43,19,0,7
380,2021-01-29 00:00:00,469,112,34,10,19,54,1,2,0,135,8,9,6,6,5,43,15,1,9
381,2021-01-30 00:00:00,456,152,20,8,15,33,2,2,0,146,3,11,9,3,1,22,12,2,15
382,2021-01-31 00:00:00,353,99,20,10,21,17,0,6,2,113,6,1,5,2,1,16,18,1,15
383,2021-02-01 00:00:00,305,107,15,9,11,32,1,1,0,92,8,6,4,3,1,5,4,0,6
384,2021-02-02 00:00:00,336,128,12,12,8,24,0,1,0,82,7,18,5,2,3,10,11,1,12
385,2021-02-03 00:00:00,467,188,19,9,21,6,7,0,1,111,6,9,36,10,6,12,8,1,17
386,2021-02-04 00:00:00,451,172,26,8,44,12,2,2,0,134,8,4,13,1,2,6,8,3,6
387,2021-02-05 00:00:00,370,126,33,14,26,14,0,0,0,114,5,3,13,0,0,7,6,2,7
388,2021-02-06 00:00:00,390,143,14,18,25,12,8,2,0,111,1,2,13,4,1,7,12,6,11
389,2021-02-07 00:00:00,371,144,9,12,17,10,6,1,1,112,6,1,14,0,4,1,4,2,27
390,2021-02-08 00:00:00,288,112,9,21,18,7,4,1,1,83,4,0,10,0,0,6,4,0,8
391,2021-02-09 00:00:00,303,90,9,9,16,8,2,3,1,126,3,3,5,3,0,5,7,2,11
392,2021-02-10 00:00:00,444,175,19,16,20,14,0,0,1,169,5,2,2,2,2,2,9,0,6
393,2021-02-11 00:00:00,504,183,29,13,25,13,3,2,0,188,11,4,1,7,0,1,5,4,15
394,2021-02-12 00:00:00,403,158,27,12,43,6,1,0,2,105,6,6,13,2,4,4,4,4,6
395,2021-02-13 00:00:00,362,136,27,14,30,3,5,2,5,99,2,5,15,5,0,5,4,0,5
396,2021-02-14 00:00:00,326,152,15,3,19,2,2,3,2,80,5,5,12,6,2,5,6,0,7
397,2021-02-15 00:00:00,343,150,15,13,12,3,8,4,0,102,1,0,9,4,5,8,3,0,6
398,2021-02-16 00:00:00,457,161,19,12,21,2,4,7,0,134,5,7,58,5,2,3,8,1,8
399,2021-02-17 00:00:00,621,258,19,14,21,3,7,9,2,154,3,6,75,6,15,15,8,0,6
400,2021-02-18 00:00:00,621,185,28,9,17,16,12,6,1,241,4,17,28,6,4,23,7,5,12
401,2021-02-19 00:00:00,561,180,16,11,38,4,4,12,1,189,7,18,24,3,10,22,9,3,10
402,2021-02-20 00:00:00,447,122,14,9,37,5,2,1,0,170,5,16,12,8,10,19,8,2,7
403,2021-02-21 00:00:00,416,130,12,8,21,6,0,4,1,171,6,6,10,8,8,7,7,3,8
404,2021-02-22 00:00:00,332,106,12,4,19,5,3,1,0,121,20,7,6,4,3,11,6,0,4
405,2021-02-23 00:00:00,356,125,12,10,14,7,1,2,1,127,14,4,8,7,6,8,5,0,5
406,2021-02-24 00:00:00,440,144,13,19,18,35,2,1,2,143,9,1,12,8,1,18,8,2,4
407,2021-02-25 00:00:00,395,122,18,14,22,15,0,2,0,138,2,4,16,5,11,9,2,5,10
408,2021-02-26 00:00:00,387,131,11,10,15,11,6,1,1,141,6,10,3,16,5,6,6,0,8
409,2021-02-27 00:00:00,415,131,9,6,27,12,2,3,1,169,6,8,4,20,5,7,1,1,3
410,2021-02-28 00:00:00,355,120,5,6,13,14,1,5,6,141,4,10,7,7,0,4,2,1,9
411,2021-03-01 00:00:00,355,92,16,10,14,8,0,2,1,160,5,8,4,10,2,13,5,0,5
412,2021-03-02 00:00:00,344,122,17,14,11,4,1,0,5,116,2,6,4,9,7,7,5,5,9
413,2021-03-03 00:00:00,444,119,8,6,20,3,2,1,4,227,6,19,4,5,3,6,5,4,2
414,2021-03-04 00:00:00,424,118,18,20,18,6,3,0,0,186,6,12,4,6,1,7,10,3,6
415,2021-03-05 00:00:00,398,129,20,3,13,6,0,3,1,173,4,19,9,3,0,6,3,2,4
416,2021-03-06 00:00:00,418,128,12,4,20,3,0,4,2,173,7,22,7,4,3,13,5,5,6
417,2021-03-07 00:00:00,416,132,6,8,28,4,1,2,2,172,10,9,6,5,6,13,3,4,5
418,2021-03-08 00:00:00,346,100,12,6,15,15,0,3,1,128,10,20,14,4,6,3,1,3,5
419,2021-03-09 00:00:00,446,102,19,3,20,33,1,11,0,188,13,21,15,8,3,2,1,2,4
420,2021-03-10 00:00:00,470,138,7,1,23,1,3,21,0,203,20,21,6,5,3,4,7,2,5
421,2021-03-11 00:00:00,465,138,14,4,18,1,1,23,0,184,30,6,4,8,3,11,8,2,10
422,2021-03-12 00:00:00,488,140,15,4,31,2,0,5,2,166,12,27,3,4,4,9,56,2,6
423,2021-03-13 00:00:00,490,140,17,9,26,3,1,1,0,164,18,16,9,2,1,14,62,1,6
424,2021-03-14 00:00:00,459,112,13,6,20,1,0,1,0,203,16,7,2,7,2,9,53,1,6
425,2021-03-15 00:00:00,379,109,4,5,18,1,2,2,2,161,10,9,6,5,1,3,31,3,7
426,2021-03-16 00:00:00,363,79,7,3,14,2,1,3,0,148,13,3,4,7,1,4,65,2,7
427,2021-03-17 00:00:00,469,120,11,14,21,1,1,4,3,186,10,12,6,21,0,4,45,1,9
428,2021-03-18 00:00:00,445,124,7,14,21,1,2,5,1,159,23,8,14,15,0,5,35,2,9
429,2021-03-19 00:00:00,463,146,7,5,24,2,7,3,0,157,31,8,5,15,0,4,42,0,7
430,2021-03-20 00:00:00,447,115,9,16,12,1,8,3,0,189,17,8,6,16,0,11,31,1,4
431,2021-03-21 00:00:00,456,125,19,14,22,2,1,7,0,157,14,10,5,11,0,5,54,1,9
432,2021-03-22 00:00:00,415,109,26,14,10,2,0,1,0,151,21,5,11,7,2,11,37,1,7
433,2021-03-23 00:00:00,346,97,8,3,13,1,4,8,0,124,9,6,8,7,1,20,29,0,8
434,2021-03-24 00:00:00,428,137,17,17,21,2,2,2,0,154,18,6,0,5,0,12,27,0,8
435,2021-03-25 00:00:00,430,127,20,17,12,5,3,0,0,147,27,17,4,5,1,10,30,0,5
436,2021-03-26 00:00:00,489,121,11,14,29,3,14,0,0,196,24,13,3,3,2,13,37,3,3
437,2021-03-27 00:00:00,505,127,33,23,39,5,10,5,1,145,36,39,2,5,0,11,19,2,3
438,2021-03-28 00:00:00,481,138,56,10,33,2,8,4,0,153,19,16,8,5,1,6,13,0,9
439,2021-03-29 00:00:00,382,107,53,10,18,2,2,3,0,131,6,12,1,8,1,3,20,1,4
440,2021-03-30 00:00:00,447,145,43,12,18,1,11,3,2,117,13,28,5,25,0,5,16,0,3
441,2021-03-31 00:00:00,506,158,58,15,25,2,7,11,17,111,16,21,8,20,0,6,22,2,7
442,2021-04-01 00:00:00,551,199,54,7,20,3,10,5,13,130,20,20,15,22,1,7,21,2,2
443,2021-04-02 00:00:00,557,166,38,17,23,1,19,7,8,160,10,19,10,15,1,30,18,4,11
444,2021-04-03 00:00:00,543,155,61,10,21,3,19,3,10,147,17,11,10,20,1,17,28,1,9
445,2021-04-04 00:00:00,543,149,61,15,22,4,29,11,3,150,6,14,12,24,1,16,14,2,10
446,2021-04-05 00:00:00,473,152,48,22,22,0,13,1,4,111,14,7,14,16,5,20,12,2,10
447,2021-04-06 00:00:00,477,147,34,16,27,6,22,4,0,107,15,12,6,29,15,25,7,0,5
448,2021-04-07 00:00:00,668,198,38,16,48,2,61,26,1,175,16,17,12,10,7,9,25,3,4
449,2021-04-08 00:00:00,700,244,52,10,25,0,25,13,7,230,7,8,20,24,1,11,11,5,7
450,2021-04-09 00:00:00,671,215,53,18,45,5,26,9,5,203,3,7,18,22,11,7,15,2,7
451,2021-04-10 00:00:00,677,201,56,5,24,1,13,25,4,202,6,12,15,23,7,26,46,7,4
452,2021-04-11 00:00:00,614,214,45,6,17,0,7,11,1,186,5,10,22,40,6,13,16,7,8
453,2021-04-12 00:00:00,587,162,47,16,12,4,17,34,5,176,6,20,18,24,3,15,17,3,8
454,2021-04-13 00:00:00,542,158,39,9,16,9,13,32,2,168,13,8,14,25,6,10,15,0,5
455,2021-04-14 00:00:00,731,247,49,11,26,5,11,30,2,238,6,29,10,11,1,14,27,2,12
456,2021-04-15 00:00:00,698,217,54,18,17,4,10,21,3,224,18,20,4,16,11,19,24,3,15
457,2021-04-16 00:00:00,673,216,44,4,12,11,6,24,3,221,7,9,13,15,6,24,44,3,11
458,2021-04-17 00:00:00,658,217,35,12,23,4,4,26,0,209,12,12,7,16,6,29,38,1,7
459,2021-04-18 00:00:00,671,204,31,13,19,13,5,21,2,184,19,10,22,21,2,28,67,1,9
460,2021-04-19 00:00:00,532,137,26,24,11,11,21,28,1,146,21,10,13,16,3,19,35,2,8
461,2021-04-20 00:00:00,549,148,29,15,18,4,8,21,1,189,18,14,16,3,4,21,29,1,10
462,2021-04-21 00:00:00,731,218,33,25,15,17,17,39,1,234,15,20,8,8,4,16,41,7,13
463,2021-04-22 00:00:00,735,230,37,24,14,9,13,32,1,222,24,19,6,6,8,23,58,4,5
464,2021-04-23 00:00:00,797,204,33,12,10,16,2,38,3,298,15,30,10,9,6,22,63,3,23
465,2021-04-24 00:00:00,785,253,44,4,18,15,10,50,1,244,9,15,14,9,1,32,52,3,11
466,2021-04-25 00:00:00,644,175,43,14,15,8,6,43,0,191,10,15,6,7,9,24,45,3,30
467,2021-04-26 00:00:00,499,154,25,7,14,15,4,13,1,150,12,16,7,6,0,25,29,1,20
468,2021-04-27 00:00:00,512,116,30,12,14,6,8,18,2,195,2,10,14,5,2,22,28,5,23
469,2021-04-28 00:00:00,769,257,33,29,20,12,10,33,2,194,11,22,38,13,5,25,55,3,7
470,2021-04-29 00:00:00,679,227,40,19,25,8,4,46,0,182,13,10,16,9,2,28,38,1,11
471,2021-04-30 00:00:00,661,227,32,14,14,4,31,61,1,151,4,12,12,21,5,29,37,1,5
472,2021-05-01 00:00:00,626,195,29,12,13,4,13,52,4,189,4,5,17,10,2,12,43,7,15
473,2021-05-02 00:00:00,606,182,33,10,17,15,9,52,1,145,4,11,16,12,1,30,61,1,6
474,2021-05-03 00:00:00,487,126,16,12,15,5,5,21,4,130,10,9,10,12,24,32,44,1,11
475,2021-05-04 00:00:00,541,184,16,10,13,4,13,29,6,124,22,7,19,12,9,22,36,8,7
476,2021-05-05 00:00:00,676,238,23,6,16,8,18,22,0,168,48,11,10,6,12,38,27,13,12
477,2021-05-06 00:00:00,574,212,28,7,19,8,18,38,1,142,12,6,15,5,10,22,17,6,8
478,2021-05-07 00:00:00,525,179,21,9,14,21,7,35,0,139,8,5,9,6,12,12,32,12,4
479,2021-05-08 00:00:00,701,242,27,13,22,5,9,48,5,194,27,9,3,5,12,21,37,5,17
480,2021-05-09 00:00:00,564,195,10,6,11,6,2,28,1,149,7,9,10,8,24,19,30,18,31
481,2021-05-10 00:00:00,463,141,20,4,13,9,4,24,7,137,5,4,15,9,9,19,16,14,13
482,2021-05-11 00:00:00,510,163,14,8,21,24,7,19,0,137,12,4,18,12,10,15,10,24,12
483,2021-05-12 00:00:00,634,222,10,6,20,22,8,31,1,187,17,12,10,22,17,7,16,13,13
484,2021-05-13 00:00:00,715,227,20,5,17,23,18,31,2,226,17,10,19,10,12,23,32,9,14
485,2021-05-14 00:00:00,747,231,24,9,34,11,31,26,7,173,25,4,22,14,50,35,32,10,9
486,2021-05-15 00:00:00,681,254,42,5,16,11,10,22,3,170,12,5,12,11,26,19,40,14,9
487,2021-05-16 00:00:00,610,213,31,6,15,14,4,11,0,161,5,20,18,14,13,11,45,9,20
488,2021-05-17 00:00:00,619,195,12,19,14,27,2,16,0,150,35,23,16,9,20,27,30,15,9
489,2021-05-18 00:00:00,528,172,13,23,16,11,12,6,4,137,25,13,15,7,12,23,16,11,12
490,2021-05-19 00:00:00,654,249,27,23,23,4,10,27,3,164,16,21,17,9,10,24,16,4,7
491,2021-05-20 00:00:00,646,242,17,9,13,15,8,25,9,187,8,13,19,7,7,33,12,6,16
492,2021-05-21 00:00:00,561,172,15,19,12,13,15,13,1,164,7,12,41,16,17,11,18,5,10
493,2021-05-22 00:00:00,666,208,28,56,15,15,5,29,0,165,29,6,17,12,16,16,21,7,21
494,2021-05-23 00:00:00,585,181,15,57,12,9,12,24,1,151,19,9,24,14,10,12,17,8,10
495,2021-05-24 00:00:00,530,139,15,48,18,16,11,12,14,122,20,7,31,4,14,12,17,19,11
496,2021-05-25 00:00:00,516,138,16,29,11,21,15,7,14,136,21,9,22,5,7,12,14,17,22
497,2021-05-26 00:00:00,705,261,22,30,19,21,17,15,9,189,25,13,19,6,11,9,20,6,13
498,2021-05-27 00:00:00,629,218,18,27,30,15,23,6,8,170,7,9,17,6,16,12,18,26,3
499,2021-05-28 00:00:00,587,214,13,24,26,8,18,12,8,149,16,14,21,4,7,14,21,7,11
500,2021-05-29 00:00:00,533,194,14,22,18,9,11,8,1,139,10,22,12,6,5,13,20,13,16
501,2021-05-30 00:00:00,480,160,13,20,18,9,7,7,6,160,17,6,7,7,9,9,10,8,7
502,2021-05-31 00:00:00,430,130,17,31,12,13,6,3,3,130,11,7,4,9,6,18,16,7,7
503,2021-06-01 00:00:00,459,147,28,42,17,5,19,2,3,116,13,11,12,6,5,9,8,12,4
504,2021-06-02 00:00:00,677,258,21,39,20,5,23,14,3,192,14,5,7,10,10,12,21,14,9
505,2021-06-03 00:00:00,681,215,32,74,22,4,15,8,1,211,17,5,13,12,3,11,23,12,3
506,2021-06-04 00:00:00,695,206,14,65,10,7,18,15,3,209,18,22,9,3,12,11,44,21,8
507,2021-06-05 00:00:00,744,277,17,41,16,9,31,5,4,211,14,24,10,14,14,10,20,22,5
508,2021-06-06 00:00:00,556,179,21,46,23,2,18,7,0,160,10,17,13,0,9,10,17,19,5
509,2021-06-07 00:00:00,485,159,12,26,15,4,20,10,0,151,2,11,9,3,3,9,28,13,10
510,2021-06-08 00:00:00,454,139,15,33,13,1,22,3,0,130,5,6,4,4,8,7,48,8,8
511,2021-06-09 00:00:00,602,183,16,44,23,7,25,6,3,161,30,23,5,6,6,13,39,7,5
512,2021-06-10 00:00:00,610,212,15,30,22,4,22,7,3,180,16,24,7,2,4,11,33,10,8
513,2021-06-11 00:00:00,556,204,28,24,18,1,15,15,2,173,11,16,5,4,5,6,20,5,4
514,2021-06-12 00:00:00,565,208,26,23,20,7,22,6,1,174,11,12,5,2,4,5,25,5,9
515,2021-06-13 00:00:00,452,176,13,15,15,3,11,2,1,149,10,6,10,1,3,7,8,5,17
516,2021-06-14 00:00:00,399,122,17,20,14,4,10,0,1,122,11,23,7,2,4,4,13,9,16
517,2021-06-15 00:00:00,373,131,9,16,12,4,15,4,8,120,3,14,7,4,3,5,3,6,9
