local_id,year,month,home,change(home),office,change(office),industry,change(industry)
32,2020,2,194226,0.4884055421611945,810765,-4.458182152423353,496663,-1.754000751686349
32,2020,3,179974,-7.337843543088979,681412,-15.954438092418888,539481,8.621137471484689
32,2020,4,180894,0.5111849489370687,607464,-10.852171667067795,557647,3.367310433546316
32,2020,5,168553,-6.8222273817815955,536248,-11.723493079425284,520647,-6.635021796943227
32,2020,6,168054,-0.29604931386566835,523045,-2.4621070847816684,518326,-0.4457914863621609
32,2020,7,168927,0.5194758827519727,531855,1.6843675018401858,517726,-0.11575726473300586
32,2020,8,194720,15.268725544169968,581646,9.361762134416335,487142,-5.9073718530651345
32,2020,9,212278,9.017050123253902,559408,-3.8232877042049633,542033,11.267967040411214
32,2020,10,167904,-20.903720592807545,517361,-7.516338700912393,551611,1.7670510836056106
32,2020,11,178181,6.120759481608538,614284,18.734114090547994,568186,3.0048349289626204
32,2020,12,190107,6.693193999360202,758033,23.401065305298527,547840,-3.580869644799414
32,2021,1,217506,14.41240985339835,901509,18.92740817352279,510795,-6.762010806074767
32,2021,2,210982,-2.999457486230265,847219,-6.022125125761362,481403,-5.754167523174659
32,2021,3,177664,-15.791868500630384,692867,-18.21866601197565,524541,8.960891394528076
32,2021,4,178952,0.724963976945245,615469,-11.170686437656867,540093,2.9648778646473772
32,2021,5,168101,-6.063637176449551,584272,-5.068817438408758,539327,-0.14182742601737108
32,2021,6,170905,1.6680448063961548,570802,-2.305433085959964,532466,-1.2721410201973942
32,2021,7,181682,6.305842427079372,566223,-0.8022046173629385,572916,7.596729180830325
32,2021,8,242633,33.548177585011175,623446,10.106088943755376,583055,1.7697184229450742
32,2021,9,191598,-21.033824747664166,549943,-11.789794144160041,571011,-2.0656713346082274
32,2021,10,173753,-9.313771542500444,524754,-4.580292866715277,582372,1.989628921334265
32,2021,11,184286,6.062053604829845,631787,20.396795450820765,590103,1.327502009025159
32,2021,12,191652,3.9970480665921446,773857,22.487009071095162,608045,3.0404861524174596
32,2022,1,215240,12.307724417172793,913219,18.008753555243413,570722,-6.138197008445099
32,2022,2,215765,0.2439137706745958,892132,-2.309084677388447,512682,-10.169574679090696
32,2022,3,186426,-13.59766412532153,745414,-16.445772598673738,551798,7.629680776777807
32,2022,4,188334,1.0234623925847253,652914,-12.409211525407358,568839,3.0882678081471844
32,2022,5,167868,-10.86686418809137,569280,-12.80934395647819,587853,3.342597817660182
32,2022,6,170498,1.5667071746848715,568083,-0.2102655986509275,561801,-4.431720174941694
32,2022,7,200698,17.712817745662708,613072,7.91944134923946,577882,2.862401455319588
32,2022,8,234460,16.822290207176952,650473,6.100588511626693,574191,-0.6387117093108974
32,2022,9,200722,-14.389661349483921,584107,-10.202729398453126,564596,-1.6710467422861035
32,2022,10,173635,-13.494783830372356,553578,-5.226610877801498,581068,2.9174843604984804
32,2022,11,183291,5.561090793906758,645913,16.679672963882236,579843,-0.21081869936048792
32,2022,12,195303,6.553513265790464,800470,23.928454760935296,573335,-1.1223727802180936
33,2020,1,197673,8.046963394570131,689404,12.514056015158465,1514057,-2.9466194452011987
33,2020,2,197726,0.026811957121104048,641549,-6.941503095427355,1465052,-3.2366681043051884
33,2020,3,182702,-7.598393736787271,562271,-12.35727902311437,1546138,5.53468409312434
33,2020,4,185066,1.2939103020218716,493091,-12.303675629723033,1477501,-4.4392544520605535
33,2020,5,172638,-6.715442058508857,450278,-8.682575832858438,1452145,-1.7161409704629642
33,2020,6,176651,2.324517197835934,434518,-3.500059962956218,1502441,3.4635659662086087
33,2020,7,181473,2.72967602787417,450468,3.6707340087177056,1581116,5.236478503981188
33,2020,8,212219,16.942465270315694,478046,6.122077483861229,1566027,-0.9543259318101898
33,2020,9,235968,11.190798184893906,471552,-1.3584466766796501,1600342,2.1912138168754436
33,2020,10,172302,-26.980777054515865,418416,-11.268322475570033,1499909,-6.275721064622437
33,2020,11,183232,6.343513133916032,500796,19.688539635195596,1575081,5.011770714089988
33,2020,12,194233,6.003863953894516,609813,21.768744159298397,1629983,3.4856620072237554
33,2021,1,219869,13.198581085603372,731791,20.002525364333003,1644748,0.9058376682456197
33,2021,2,213163,-3.049997953326754,680359,-7.0282362040527975,1480078,-10.011868079486948
33,2021,3,179011,-16.02154220010039,561480,-17.472981176114374,1604419,8.400976164769695
33,2021,4,184057,2.8188211897592885,528578,-5.859870342665812,1561368,-2.683276625370305
33,2021,5,172405,-6.330647571132856,469611,-11.155780225435036,1590662,1.8761752514461678
33,2021,6,179449,4.0857283721469795,479059,2.011877915977266,1625031,2.1606727261982748
33,2021,7,197238,9.913122948581492,511321,6.73445233259369,1695877,4.3596706770516995
33,2021,8,270848,37.32039465011813,554654,8.474715491833896,1682360,-0.7970507295045572
33,2021,9,207718,-23.30827622873346,493819,-10.96809903110768,1609373,-4.338369908937445
33,2021,10,179112,-13.77155566681751,464456,-5.946105759397674,1589354,-1.2439005749444036
33,2021,11,187810,4.856179373799634,538099,15.85575382813442,1608009,1.173747321238692
33,2021,12,194943,3.797987327618338,650834,20.950605743552767,1661086,3.3007899831406418
33,2022,1,216079,10.842143600950022,765932,17.68469379288728,1686378,1.5226183352336966
33,2022,2,217161,0.5007427838892257,740408,-3.332410710089146,1534254,-9.020753354230191
33,2022,3,187361,-13.722537656393182,642338,-13.245399833605257,1647608,7.388216032025988
33,2022,4,192642,2.818622872422756,568556,-11.486475967481296,1606517,-2.4939791503804303
33,2022,5,172050,-10.689257794250475,483716,-14.922012959145626,1620874,0.8936724603598966
33,2022,6,176904,2.8212728857890146,491601,1.6300887297505149,1647243,1.6268383600452594
33,2022,7,222445,25.7433410211188,548535,11.58134340654311,1787573,8.51908309824355
33,2022,8,263511,18.461192654364,569315,3.788272398297283,1743770,-2.450417409526772
33,2022,9,220629,-16.27332445324863,520498,-8.57469063699358,1649908,-5.382705287968023
33,2022,10,180281,-18.287713763829778,484680,-6.881486576317296,1649562,-0.02097086625436085
33,2022,11,186573,3.4901071105662824,541766,11.77808038293307,1661027,0.6950329845134648
33,2022,12,199064,6.694966581445333,670446,23.751951949734757,1715005,3.249676254510011
34,2020,1,259122,7.838543075572129,896268,10.424749431716677,3416414,-0.937729974361755
34,2020,2,260557,0.5537931939395343,861068,-3.9273967161607914,3255614,-4.706689528845157
34,2020,3,241686,-7.242561128658988,770005,-10.575587526188409,3403794,4.551522385639084
34,2020,4,244974,1.3604428887068345,682218,-11.400835059512602,3145326,-7.593526517762237
34,2020,5,229533,-6.303117881897672,623722,-8.57438531378533,3066777,-2.497324601647015
34,2020,6,233678,1.8058405545172154,618249,-0.8774742593655507,3197747,4.270607220544565
34,2020,7,240709,3.0088412259605097,645528,4.412299898584551,3359368,5.054214733060496
34,2020,8,285318,18.532335724879417,668996,3.635473596807574,3457373,2.9173642185077666
34,2020,9,317152,11.157375279512683,664001,-0.7466412355230824,3382032,-2.1791400580729934
34,2020,10,230307,-27.382769145394008,596851,-10.112936576902746,2892987,-14.460093813423407
34,2020,11,240430,4.395437394434385,666792,11.718335061849608,3101524,7.208362844354295
34,2020,12,255075,6.091169987106435,791337,18.67823849116366,3220184,3.8258610928046983
34,2021,1,288566,13.129863765559149,934173,18.049958487976678,3211455,-0.27107146672364063
34,2021,2,280398,-2.8305482974432192,885932,-5.164032786218399,2873114,-10.535442657611581
34,2021,3,237405,-15.33284830847581,746554,-15.732358691186231,3093425,7.66802152646919
34,2021,4,244715,3.0791263873970642,663008,-11.190885053191062,2968849,-4.027122041103308
34,2021,5,230502,-5.807980712257115,599058,-9.645434142574448,3047966,2.6649048166477987
34,2021,6,239272,3.8047392213516584,587932,-1.8572492146002557,2943659,-3.422183843258094
34,2021,7,265144,10.812798823096728,643173,9.395814481946891,3228898,9.689947103248032
34,2021,8,364013,37.2887940138189,683454,6.262856183328591,3209931,-0.5874140341379629
34,2021,9,285912,-21.455552411589697,627500,-8.186944549303977,3064909,-4.517916428733203
34,2021,10,241926,-15.38445395786116,609404,-2.883824701195219,3003891,-1.9908584561564473
34,2021,11,248004,2.5123384836685596,666027,9.291537305301574,3194662,6.350796350466778
34,2021,12,258853,4.374526217319075,784653,17.81098964456396,3345271,4.714395450911551
34,2022,1,286820,10.804201612498213,923233,17.661310158758077,3397096,1.5492018434380952
34,2022,2,287818,0.34795342026357995,1043826,13.062033094570927,3101634,-8.697487501089165
34,2022,3,250327,-13.025940003752371,630901,-39.55879619783374,3295169,6.239775550564638
34,2022,4,256404,2.4276246669356483,720419,14.188913950049214,3111406,-5.576739766609847
34,2022,5,230409,-10.138297374455938,639612,-11.216666967417572,3089143,-0.7155286066813524
34,2022,6,237724,3.17478917924213,644700,0.7954822611208044,3123150,1.100855479982636
34,2022,7,293100,23.294240379599874,684258,6.135877152163797,3315366,6.154555496854138
34,2022,8,353235,20.516888433981574,747557,9.250750447930459,3256771,-1.767376512879724
34,2022,9,298896,-15.383243449828019,704039,-5.82136211686868,3056592,-6.146548222150099
34,2022,10,243623,-18.492385311278838,653550,-7.171335678847337,3009821,-1.53016823966038
34,2022,11,247360,1.533927420645834,678535,3.822966873230816,3126659,3.8818919796227083
34,2022,12,264820,7.058538163001293,842186,24.118284244733136,3213461,2.7761901761592807
35,2020,1,215084,7.821797564680345,627078,10.863246775288527,1180528,1.378212917536512
35,2020,2,218731,1.695616596306559,609381,-2.8221369590385885,1075120,-8.928886057763984
35,2020,3,200545,-8.31432215826746,527843,-13.380463125696403,1011693,-5.899527494605254
35,2020,4,204818,2.1306938592335887,483575,-8.386584647328846,954005,-5.702125051769658
35,2020,5,192220,-6.150826587506957,432557,-10.550173189267435,922659,-3.2857270140093604
35,2020,6,193929,0.8890854229528665,439900,1.6975797409358766,899726,-2.4855336586973085
35,2020,7,195712,0.9194086495573122,457269,3.9483973630370537,914234,1.612490913900454
35,2020,8,236676,20.930755395683455,506196,10.699828765999882,915611,0.15061789432464773
35,2020,9,261414,10.452263854383208,500843,-1.0574955155710437,1041027,13.69752001668831
35,2020,10,190097,-27.28124737007199,411681,-17.8023851785889,993175,-4.596614689148312
35,2020,11,198827,4.592392304981141,470294,14.237479990575228,1026348,3.3400961562665192
35,2020,12,210993,6.118887273861196,557020,18.44080511339715,1062084,3.4818599539337534
35,2021,1,236602,12.137369486191485,654577,17.51409285124412,1105956,4.130746720598371
35,2021,2,229207,-3.1255018977016253,615794,-5.924895008532228,985232,-10.915804968732933
35,2021,3,195993,-14.490831431849813,519164,-15.691935939616169,1055994,7.182267729834191
35,2021,4,203404,3.781257493890088,486654,-6.261990430769468,1035412,-1.9490641045308967
35,2021,5,190504,-6.342058169947494,437351,-10.131017108664473,1039835,0.42717295144348333
35,2021,6,194877,2.2954898584806616,451723,3.2861477394586953,1050850,1.059302677828694
35,2021,7,213226,9.415682712685438,492748,9.081893107058972,1097487,4.438026359613646
35,2021,8,283998,33.19107425923668,552301,12.08589380372929,1087028,-0.9529953429972291
35,2021,9,230688,-18.771258952527834,500224,-9.429097539204166,1060143,-2.473257358596099
35,2021,10,196875,-14.657459425717853,445640,-10.911911463664278,1036947,-2.1880067123020197
35,2021,11,201776,2.4893968253968257,488194,9.548963288753253,1046098,0.8824944765740197
35,2021,12,211747,4.941618428356197,575912,17.967857040438844,1076681,2.9235310649671447
35,2022,1,229834,8.541797522515077,666930,15.804150634124658,1112546,3.331070205566923
35,2022,2,232182,1.021606898892244,651986,-2.240714917607545,1020732,-8.252602589016544
35,2022,3,201151,-13.36494646441154,564893,-13.358108916449126,1087090,6.501020836027478
35,2022,4,207866,3.338288151687041,515649,-8.717403118820732,1032627,-5.009980774360908
35,2022,5,187318,-9.885214513196,445124,-13.676939158225847,1037715,0.4927238973995451
35,2022,6,190849,1.8850297355299546,465969,4.682964746901987,1065132,2.642054899466616
35,2022,7,231331,21.21153372561554,535829,14.992413658419338,1117737,4.938824483725961
35,2022,8,276791,19.651495043898137,565002,5.444460826121766,1087609,-2.695446245404778
35,2022,9,239152,-13.598346767055286,514988,-8.852004063702429,1035827,-4.761086015286744
35,2022,10,193988,-18.88506054726701,454092,-11.824741547375861,1053494,1.7055936946999837
35,2022,11,197011,1.5583438150813451,473245,4.217867744862275,1065750,1.1633668535368973
35,2022,12,210103,6.645314221033344,577013,21.926908894969834,1093903,2.641613886934084
36,2020,1,212957,8.576745608891835,668205,5.147996034556012,1892310,0.026905578335142018
36,2020,2,216021,1.4387881121540969,697869,4.439356185601724,1705166,-9.889711516611973
36,2020,3,198826,-7.959874271482866,622026,-10.867798970867025,1783065,4.568411521224327
36,2020,4,202124,1.6587367849275245,588086,-5.456363560365643,1797414,0.8047379091620328
36,2020,5,190285,-5.857295521561022,514538,-12.506334107596508,1730383,-3.729302208617492
36,2020,6,190688,0.21178758178521692,515471,0.18132771534852626,1655314,-4.338288113094038
36,2020,7,194467,1.981771270347374,548852,6.475825022164196,1782607,7.689960937924768
36,2020,8,246561,26.788092581260575,617925,12.58499559079679,1825202,2.3894778826740835
36,2020,9,255819,3.7548517405429083,600475,-2.8239673099486184,1933154,5.914523433570641
36,2020,10,188158,-26.448778237738402,511829,-14.762646238394606,1812680,-6.231991864072909
36,2020,11,195813,4.068389332369604,568581,11.088078244882569,1652599,-8.831178145066973
36,2020,12,208956,6.712016056135191,642298,12.965083251111098,1807230,9.356837321092412
36,2021,1,233837,11.907291487203048,744261,15.874718588567923,1866558,3.282814030311582
36,2021,2,226386,-3.1864076258248266,703053,-5.5367673437141,1809460,-3.058999506042673
36,2021,3,195854,-13.486699707579092,640150,-8.947120629596915,1888000,4.340521481546981
36,2021,4,200173,2.2052140880451763,567067,-11.416542997734906,1903252,0.8078389830508474
36,2021,5,188520,-5.821464433265225,534865,-5.678694052025598,1998716,5.015836053239403
36,2021,6,192726,2.2310630171865053,527678,-1.3437035513634281,1927700,-3.5530810780521094
36,2021,7,216369,12.267675352573084,579023,9.730365867062869,2060956,6.9126938839030965
36,2021,8,281142,29.936358720519113,642875,11.02754122029695,2149032,4.273550721121654
36,2021,9,234508,-16.58734731914833,597662,-7.032937973945168,2004593,-6.721119089897219
36,2021,10,198831,-15.213553482183977,553454,-7.396822953441911,1974208,-1.5157690364078893
36,2021,11,200563,0.871091529992808,551971,-0.26795361493457454,1927182,-2.38201851071417
36,2021,12,209908,4.659383834505866,617226,11.822179063755161,2139111,10.99683371887035
36,2022,1,231489,10.281170798635593,696449,12.835330980872484,2160337,0.9922813729628804
36,2022,2,232173,0.29547840286147503,671140,-3.634006222996946,1983719,-8.175483732399158
36,2022,3,201530,-13.198347783764694,604589,-9.916112882558036,2199200,10.862475985762096
36,2022,4,206541,2.486478439934501,572105,-5.37290622224354,2072763,-5.7492269916333205
36,2022,5,187263,-9.333740032245414,524621,-8.299875022941592,2068173,-0.22144355143352135
36,2022,6,190956,1.9720927252046587,547418,4.345422695622173,2009502,-2.836851656026841
36,2022,7,234964,23.04614675632083,629083,14.918216061583653,2122834,5.639805285090535
36,2022,8,281917,19.983061234912583,674984,7.296493467475675,2135739,0.6079137605672417
36,2022,9,239998,-14.869270033378617,611140,-9.458594574093608,2036556,-4.643966327346178
36,2022,10,193595,-19.3347444562038,547301,-10.445888012566678,2295071,12.693733931205427
36,2022,11,195675,1.0744079134275162,571308,4.386434521405954,1565376,-31.79400550135486
36,2022,12,210855,7.757761594480645,649969,13.768580170415959,2108754,34.71229915368576
37,2020,1,311656,6.964851405291681,1016101,6.70124311393846,2432581,-0.8031314582860983
37,2020,2,314253,0.8332905511204661,963531,-5.173698283930436,2285028,-6.065697298466115
37,2020,3,293550,-6.588003933136677,802552,-16.70719468289033,2384037,4.332944716651174
37,2020,4,296741,1.0870379833077841,751334,-6.381891765268792,2265206,-4.984444452833576
37,2020,5,276647,-6.771561732285057,715785,-4.731450992501338,2085020,-7.95450833169257
37,2020,6,280307,1.322985609820457,729932,1.9764314703437484,2046573,-1.8439631274520147
37,2020,7,282695,0.8519230700624671,767064,5.087049204583441,2231332,9.027725861721034
37,2020,8,345970,22.382780027945312,855845,11.574132015060021,2268418,1.6620565653161432
37,2020,9,362856,4.880770008960314,848896,-0.8119460883688052,2369615,4.461126653024267
37,2020,10,273999,-24.488226734572393,734679,-13.454769488841977,2266481,-4.352352597362863
37,2020,11,287765,5.0241059273938955,796227,8.37753631177698,2372228,4.665690998512672
37,2020,12,304589,5.846437197018401,936140,17.57199894000078,2445977,3.1088495709518646
37,2021,1,341390,12.082182875941022,1070394,14.341231012455403,2586696,5.753079444328381
37,2021,2,327694,-4.011833972875597,987291,-7.763776702784209,2358388,-8.826240114802822
37,2021,3,283531,-13.476902231960306,878627,-11.006278797234048,2459312,4.279363700968627
37,2021,4,290495,2.4561688139921207,834828,-4.984936725140475,2494287,1.422145705790888
37,2021,5,274339,-5.561541506738498,769430,-7.833709458714849,2556754,2.5044030618770012
37,2021,6,281034,2.4404113159266454,791259,2.8370352078811587,2433783,-4.8096531774273155
37,2021,7,307665,9.476077627618011,852004,7.677005885557069,2542530,4.468229090268114
37,2021,8,400129,30.053467245218012,932962,9.502068065408144,2433617,-4.2836466039732075
37,2021,9,318219,-20.470898135351348,829140,-11.128213153376022,2530676,3.9882610944943266
37,2021,10,284336,-10.647698597506748,769795,-7.157416117905299,2573644,1.697886256478506
37,2021,11,294335,3.5166141466434078,819806,6.4966646964451575,2495692,-3.0288571379724623
37,2021,12,306075,3.9886523858868297,951887,16.111250710533955,2596237,4.028742328780956
37,2022,1,334354,9.239238748672712,1081615,13.628508425895092,2749036,5.885402603845489
37,2022,2,333806,-0.16389814388342894,1052660,-2.6770153890247452,2462368,-10.427946378294063
37,2022,3,292197,-12.465024595124113,935746,-11.10653012368666,2675302,8.647529532547532
37,2022,4,297770,1.9072748864635847,878856,-6.079641270173744,2551081,-4.643251490859724
37,2022,5,271067,-8.967659603049333,798758,-9.113893516116406,2581108,1.1770304431729137
37,2022,6,281274,3.765489712875415,806426,0.9599903850728255,2484777,-3.7321568876621978
37,2022,7,353676,25.74073679046055,895593,11.057059172199308,2640542,6.268771805276691
37,2022,8,398866,12.7772311381038,922735,3.0306177024608276,2564086,-2.8954661580842114
37,2022,9,330008,-17.263441857666486,830650,-9.979571599646702,2236527,-12.774883525747576
37,2022,10,276801,-16.12294247412184,781639,-5.900319027267802,2298410,2.7669238958438687
37,2022,11,287344,3.80887352285577,852912,9.11840376439763,2399250,4.38738084153828
37,2022,12,306159,6.547900773985188,986932,15.71322715590823,2370683,-1.1906637490882566
38,2020,1,401271,7.7584725280627325,992474,10.173162335665625,1775185,2.097995809529725
38,2020,2,404259,0.7446339257010848,954088,-3.86770837321683,1767485,-0.4337576083619453
38,2020,3,379077,-6.229174860671006,831119,-12.888643395577768,1744578,-1.2960223141921996
38,2020,4,378695,-0.10077108344742625,784273,-5.6364973006272265,1572478,-9.864849837611159
38,2020,5,356048,-5.980274363273875,735619,-6.203707127492595,1355196,-13.817808579833867
38,2020,6,360528,1.2582573136206354,788984,7.254434700571899,1420199,4.79657555069525
38,2020,7,371522,3.049416411485377,823434,4.366374983523114,1503245,5.847490386910566
38,2020,8,472966,27.304977901712412,933992,13.426455550778812,1433906,-4.612621362452561
38,2020,9,483401,2.2062896698705616,886816,-5.05100686087247,1601433,11.683262361688982
38,2020,10,351687,-27.247357783703386,751071,-15.307008443690687,1467455,-8.366132082953206
38,2020,11,366075,4.091137858379752,822359,9.491512786407677,1659380,13.078765618025765
38,2020,12,393001,7.355323362698901,924092,12.370874520738509,1822565,9.83409466186166
38,2021,1,437427,11.304296935631207,1054684,14.131926258424485,1957129,7.383220900214807
38,2021,2,415886,-4.9244788273243305,984002,-6.701722980532558,1731442,-11.531534201373542
38,2021,3,365227,-12.180982288415576,859153,-12.687880715689603,1767280,2.0698354319694223
38,2021,4,371558,1.7334424891916536,803647,-6.460548935986954,1706345,-3.447953917885112
38,2021,5,352036,-5.254092227862137,750572,-6.604267794193222,1610185,-5.635437147821806
38,2021,6,362029,2.8386301400993084,803122,7.001326987950524,1657646,2.947549505181082
38,2021,7,416514,15.049899317457992,862936,7.447685407696465,1729159,4.314129796108458
38,2021,8,537914,29.146679343311387,955194,10.69117524358701,1635708,-5.404419142484873
38,2021,9,433670,-19.379305985715188,873837,-8.517327370146797,1598937,-2.248017372293832
38,2021,10,369253,-14.85392118431065,798294,-8.64497612254917,1530326,-4.291038358609501
38,2021,11,373424,1.12957782333522,822880,3.0798177112692815,1672617,9.298084199053012
38,2021,12,391114,4.737242383992459,922216,12.071748006999805,1820678,8.852056388282554
38,2022,1,427159,9.215983063761461,1058922,14.823642183609914,1944117,6.779836961835096
38,2022,2,423178,-0.931971467299062,1012818,-4.353861757523217,1773431,-8.779615630129257
38,2022,3,375995,-11.149681694227962,898029,-11.333625587222976,1822393,2.760862982546262
38,2022,4,377952,0.5204856447559143,851381,-5.194487037723726,1715386,-5.87178506502165
38,2022,5,349240,-7.5967318601303875,792825,-6.877766828247283,1614974,-5.853609624889092
38,2022,6,359061,2.8121062879395256,841544,6.144987859868193,1621758,0.42006868222027105
38,2022,7,452182,25.934590501335425,947066,12.539094806688658,1695533,4.549075756062249
38,2022,8,541131,19.671061652166603,1012147,6.871854759858341,1609490,-5.074687428672871
38,2022,9,441996,-18.319963188211357,912380,-9.856967416788272,1567319,-2.620146754562004
38,2022,10,359444,-18.677092100381,806229,-11.634516319954406,1587832,1.3087954653775014
38,2022,11,364330,1.3593216189448147,819144,1.6019021890802738,1679567,5.777374432559616
38,2022,12,391633,7.494030137512694,941248,14.906292422333559,1802069,7.293665569756967
39,2020,1,77692,11.306590257879655,256852,10.070151230110605,156574,14.95635191589025
39,2020,2,78516,1.0605982597950883,243870,-5.05427249933814,169858,8.48416723083015
39,2020,3,72711,-7.393397524071527,217262,-10.910731127239922,161397,-4.981219606965818
39,2020,4,72204,-0.6972810166274704,207487,-4.499176109950199,165569,2.5849303270816684
39,2020,5,66407,-8.028641072516757,200058,-3.580465282162256,142109,-14.169319135828568
39,2020,6,67293,1.334196696131432,215903,7.920203141089084,125017,-12.027387427960228
39,2020,7,72471,7.694708216307788,234044,8.402384404107401,117941,-5.66003023588792
39,2020,8,101525,40.09051896620717,283506,21.13363299208696,126647,7.381656930159995
39,2020,9,100073,-1.43018960847082,257471,-9.183227162740824,124363,-1.8034379022006048
39,2020,10,66005,-34.04314850159383,210047,-18.419161769675032,114717,-7.756326238511455
39,2020,11,67901,2.872509658359215,218533,4.040048179693116,124988,8.953337343201095
39,2020,12,75111,10.61840031811019,239563,9.623260560189994,141585,13.27887477197811
39,2021,1,87794,16.885675866384418,252712,5.48874408819392,177749,25.54225376982025
39,2021,2,82459,-6.076725060938106,241594,-4.399474500617304,179269,0.8551384255326332
39,2021,3,71170,-13.690440097503002,221324,-8.390109025886403,158310,-11.691368836776018
39,2021,4,71797,0.8809891808346213,225178,1.7413384901772966,164847,4.129240098540837
39,2021,5,66604,-7.232892739250945,219098,-2.7000861540647842,145255,-11.88495999320582
39,2021,6,70398,5.696354573298901,234487,7.023797570037152,132559,-8.740490860899797
39,2021,7,86613,23.03332481036393,270374,15.304473169088265,129850,-2.043618313354808
39,2021,8,111501,28.734716497523465,295830,9.415106482132158,136977,5.488640739314594
39,2021,9,97369,-12.674325790800081,266610,-9.877294392049487,131568,-3.948838126108763
39,2021,10,77291,-20.620526040115436,246548,-7.524849030418965,123108,-6.430134987230937
39,2021,11,72193,-6.595852039694143,237600,-3.6293135616593926,128384,4.285667868863112
39,2021,12,76295,5.6819913287991906,252675,6.34469696969697,144320,12.412761714855433
39,2022,1,86998,14.0284422308146,282986,11.996042346888295,183369,27.057233924611975
39,2022,2,87711,0.8195590703234557,278040,-1.747789643303909,195108,6.401845459156127
39,2022,3,76996,-12.216255657785227,245988,-11.527837721191196,179084,-8.212887221436333
39,2022,4,75327,-2.1676450724712972,243817,-0.8825633770753044,175936,-1.7578343123897167
39,2022,5,67546,-10.329629482124604,232275,-4.733878277560629,152356,-13.402600945798474
39,2022,6,69758,3.27480531785746,249960,7.613819825637715,138580,-9.041980624327234
39,2022,7,97702,40.058487915364545,300188,20.094415106417028,133667,-3.5452446240438737
39,2022,8,122779,25.666823606476836,329717,9.836835583034631,144208,7.886015246844772
39,2022,9,100256,-18.344342273515828,288988,-12.352714600703028,133531,-7.403888827249529
39,2022,10,72006,-28.17786466645388,248740,-13.927221891566433,124258,-6.944454845691263
39,2022,11,70147,-2.5817293003360833,241152,-3.050574897483316,129944,4.575962915868597
39,2022,12,78040,11.252084907408728,262398,8.810210987261147,145783,12.189096841716433
